N,P,K,temperature,humidity,Soil Moisture,rainfall,label,Term
19,7,10,14.78003032,91.22062116,1025,100.1961762,orange,Short-term
24,18,6,26.56608303,94.45239715,1025,116.3796525,orange,Short-term
9,11,8,24.85903405,94.39000473,1025,111.7803734,orange,Short-term
31,8,7,34.51465139,93.63812684,1025,103.5684926,orange,Short-term
22,17,5,24.12188673,90.72351622,1025,102.835632,orange,Short-term
13,5,8,23.85340379,90.10522549,1025,103.923226,orange,Short-term
16,8,9,24.60297538,91.28408653,1025,111.2948115,orange,Short-term
4,13,6,15.63211033,94.25966183,1025,101.4705704,orange,Short-term
0,25,14,19.33516809,91.97978938,1025,116.450422,orange,Short-term
8,7,10,28.2620488,91.98317355,1025,105.2132259,orange,Short-term
4,23,5,22.67594476,93.36348717,1025,110.3332655,orange,Short-term
33,14,8,21.03200078,92.9641969,1025,110.6823944,orange,Short-term
30,7,15,33.23453301,91.06053924,1025,115.7659902,orange,Short-term
21,29,12,22.30318989,92.15987039,1025,117.3688104,orange,Short-term
11,14,5,11.50322938,94.8933184,1025,115.5683776,orange,Short-term
9,8,15,14.34320488,94.35734702,1025,110.2223123,orange,Short-term
5,18,14,33.1056981,93.48447453,1025,119.1709113,orange,Short-term
29,25,14,30.49183837,90.4582865,1025,113.3302105,orange,Short-term
33,12,15,30.25578031,92.03272799,1025,116.7173125,orange,Short-term
8,16,6,12.22816189,90.26457428,1025,108.4161706,orange,Short-term
15,14,8,10.01081312,90.22399223,1025,119.3941064,orange,Short-term
16,7,8,22.79196751,90.60901895,1025,116.5084074,orange,Short-term
0,12,7,20.18432263,90.65458473,1025,116.8130969,orange,Short-term
5,25,6,30.72119881,94.01331956,1025,106.8118019,orange,Short-term
6,8,11,24.35590861,92.39651663,1025,119.6946577,orange,Short-term
10,5,5,21.21306973,91.35349216,1025,112.9834361,orange,Short-term
1,17,6,10.78689755,91.38411917,1025,117.5293447,orange,Short-term
1,30,10,11.89925671,91.34663797,1025,103.5771468,orange,Short-term
0,23,15,22.56664172,93.37488907,1025,109.8585753,orange,Short-term
24,27,9,18.86883219,93.24688124,1025,119.3936976,orange,Short-term
36,11,13,17.34083741,93.04897191,1025,112.7194284,orange,Short-term
40,21,8,34.90665289,92.87820148,1025,102.1906333,orange,Short-term
40,22,6,24.53610067,91.90997228,1025,115.9787989,orange,Short-term
32,18,13,13.8377282,91.74780462,1025,107.9873218,orange,Short-term
9,10,10,22.3551049,93.52211892,1025,101.5164589,orange,Short-term
13,16,8,34.74004942,93.12316972,1025,100.1967854,orange,Short-term
15,9,11,11.54785707,94.14861001,1025,108.8289171,orange,Short-term
29,11,5,23.13338811,91.94670335,1025,104.4224145,orange,Short-term
1,15,9,29.98364695,94.55239717,1025,115.3560318,orange,Short-term
18,5,11,20.87947369,90.93756231,1025,102.4550786,orange,Short-term
14,22,9,17.24944623,91.13772765,1025,112.5090516,orange,Short-term
33,15,7,15.83388699,91.68293851,1025,109.7571416,orange,Short-term
4,6,7,23.01014302,91.11764246,1025,112.6738296,orange,Short-term
17,16,14,16.39624284,92.18151927,1025,102.944161,orange,Short-term
12,20,10,24.45132792,93.10527686,1025,109.4711098,orange,Short-term
34,29,8,31.87859192,91.15248149,1025,105.3437825,orange,Short-term
39,28,10,31.34920143,91.48247612,1025,109.1549823,orange,Short-term
31,25,12,18.05142392,90.03969587,1025,111.7793889,orange,Short-term
12,6,8,30.84835031,92.86773675,1025,107.4142681,orange,Short-term
12,29,13,22.45616931,91.52781832,1025,118.0069295,orange,Short-term
26,11,11,13.70319166,90.95589386,1025,106.2944879,orange,Short-term
19,24,15,20.48954522,93.72485075,1025,111.8391951,orange,Short-term
39,21,9,13.20844373,94.02769434,1025,106.2696156,orange,Short-term
16,29,13,32.31944397,93.67804556,1025,117.6236473,orange,Short-term
36,29,13,20.68185224,90.91510525,1025,109.7513927,orange,Short-term
37,23,12,31.52675982,90.50621806,1025,113.1169398,orange,Short-term
39,9,15,25.35467646,91.81183218,1025,116.7555937,orange,Short-term
31,5,14,17.66545409,91.69865887,1025,110.6857506,orange,Short-term
18,12,8,12.59093977,91.81668769,1025,119.3916718,orange,Short-term
20,20,10,11.86631922,93.68394562,1025,106.060149,orange,Short-term
5,8,5,11.03367937,92.22706805,1025,112.7715925,orange,Short-term
20,8,12,25.2990432,94.96419851,1025,117.9733424,orange,Short-term
25,21,11,32.23797837,90.15406807,1025,104.7052254,orange,Short-term
14,19,14,17.68408797,94.35815354,1025,108.0638166,orange,Short-term
37,18,12,10.2708877,90.19147747,1025,106.6955204,orange,Short-term
26,15,6,17.22034507,94.78797376,1025,108.0054343,orange,Short-term
13,22,5,19.667056,90.50096668,1025,100.1737964,orange,Short-term
32,25,9,10.35609594,93.75652041,1025,101.1456947,orange,Short-term
19,7,9,27.255435,91.71369387,1025,101.139435,orange,Short-term
28,7,9,34.5917846,92.13229786,1025,115.5650287,orange,Short-term
24,30,11,32.39523995,94.51768464,1025,113.25373,orange,Short-term
7,17,10,10.16431299,91.22320999,1025,106.362551,orange,Short-term
18,23,8,21.49118657,93.43949693,1025,101.4819888,orange,Short-term
7,20,12,16.53460397,94.76759975,1025,110.0447896,orange,Short-term
20,23,11,31.8520694,90.12220323,1025,109.9455062,orange,Short-term
18,14,11,28.04799508,90.00621688,1025,117.1311498,orange,Short-term
34,11,10,31.75048899,94.59551226,1025,115.1989301,orange,Short-term
20,29,10,29.07412717,93.27189064,1025,100.7896871,orange,Short-term
37,24,13,19.14381903,90.71037456,1025,108.0230792,orange,Short-term
12,8,10,16.14820285,91.4448027,1025,107.4287664,orange,Short-term
34,10,14,34.05296914,92.05811721,1025,116.8020848,orange,Short-term
6,13,9,34.51423957,90.56151463,1025,118.3271968,orange,Short-term
27,30,5,32.71748548,90.54608254,1025,113.328978,orange,Short-term
13,8,12,25.16296632,92.54736032,1025,114.3117197,orange,Short-term
6,7,7,27.68167318,94.47316879,1025,113.9995146,orange,Short-term
61,68,50,35.21462816,91.49725058,1010,243.0745066,papaya,Short-term
58,46,45,42.39413392,90.79028064,1010,88.46607497,papaya,Short-term
45,47,55,38.4191628,91.14220381,1010,119.2653877,papaya,Short-term
39,65,53,35.33294932,92.11508608,1010,235.6133585,papaya,Short-term
31,68,45,42.92325255,90.07600528,1010,196.2408242,papaya,Short-term
70,68,45,33.83508569,92.85470152,1010,203.4044028,papaya,Short-term
68,62,50,33.20258348,92.76437927,1010,197.5282582,papaya,Short-term
34,65,47,23.48546973,93.71043692,1010,191.7760562,papaya,Short-term
38,68,54,29.33710543,90.81781439,1010,202.0572747,papaya,Short-term
69,64,47,40.21199348,94.50766912,1010,186.6762324,papaya,Short-term
58,51,47,42.13473976,91.70445386,1010,197.402901,papaya,Short-term
59,47,53,32.86316618,91.4618874,1010,47.271547,papaya,Short-term
44,64,54,29.80744318,91.38048469,1010,232.7046126,papaya,Short-term
56,57,48,31.56213762,93.0484859,1010,63.62250788,papaya,Short-term
69,60,54,36.32268069,93.06134398,1010,141.1736926,papaya,Short-term
56,58,49,37.13165026,94.60761797,1010,172.4788062,papaya,Short-term
49,55,53,38.4418717,93.63739039,1010,77.71566883,papaya,Short-term
38,51,52,32.66160599,90.78931681,1010,78.85085502,papaya,Short-term
54,65,47,27.92765919,91.55594211,1010,149.9107557,papaya,Short-term
57,57,51,39.01793345,91.48815629,1010,105.8841531,papaya,Short-term
39,52,53,32.51247398,94.65904123,1010,51.07048113,papaya,Short-term
58,67,45,38.72382798,91.72514851,1010,62.62377075,papaya,Short-term
61,64,52,43.30204933,92.83405443,1010,110.562229,papaya,Short-term
34,62,55,27.58548913,90.72526502,1010,238.5008779,papaya,Short-term
31,48,45,40.78881819,92.90951393,1010,132.7923586,papaya,Short-term
47,46,52,23.19451074,91.40301608,1010,206.3999208,papaya,Short-term
32,68,52,32.68067385,92.61715632,1010,248.8592986,papaya,Short-term
36,59,46,34.28879307,93.61082872,1010,127.2509777,papaya,Short-term
61,51,51,39.30050027,94.16193416,1010,120.9512466,papaya,Short-term
70,54,46,39.73149053,91.12220596,1010,122.7628653,papaya,Short-term
44,56,49,39.23342464,91.25589286,1010,64.4478499,papaya,Short-term
34,68,51,27.34734861,94.17756725,1010,40.35153141,papaya,Short-term
50,59,47,40.76998685,92.09278584,1010,209.8678411,papaya,Short-term
39,70,52,26.26559543,90.79668055,1010,59.49373381,papaya,Short-term
34,61,49,28.12971499,93.3210737,1010,117.8201907,papaya,Short-term
44,60,55,34.2804607,90.55561637,1010,98.54047745,papaya,Short-term
31,62,52,33.7960155,93.00754254,1010,182.026807,papaya,Short-term
65,62,51,31.53243779,90.87394933,1010,207.0735119,papaya,Short-term
44,57,53,42.30495821,90.51431779,1010,74.876786,papaya,Short-term
50,47,48,24.63676897,90.61964344,1010,218.2299187,papaya,Short-term
43,50,48,28.28222883,91.37059792,1010,179.2720807,papaya,Short-term
60,46,53,24.48620746,92.98254537,1010,183.49095,papaya,Short-term
70,68,55,42.84609252,94.63548176,1010,78.8099639,papaya,Short-term
59,62,52,43.67549305,93.10887229,1010,103.8235658,papaya,Short-term
60,58,51,42.07213781,92.92203105,1010,165.7412972,papaya,Short-term
42,60,47,33.46873719,92.12746225,1010,136.8277041,papaya,Short-term
35,66,47,31.7018373,91.66232213,1010,48.83810592,papaya,Short-term
34,65,48,41.41968393,90.03863107,1010,199.3096432,papaya,Short-term
36,54,46,42.54744013,94.94482086,1010,214.4103848,papaya,Short-term
39,64,52,28.91842453,94.63676767,1010,63.68794608,papaya,Short-term
37,52,47,43.08022702,93.90305729,1010,211.8529059,papaya,Short-term
33,47,46,29.20300896,93.96834049,1010,209.4083305,papaya,Short-term
34,48,48,41.04224355,91.37258067,1010,181.527598,papaya,Short-term
49,54,50,25.62446619,93.18240298,1010,97.26336657,papaya,Short-term
40,65,49,35.32876402,91.06138506,1010,163.9069365,papaya,Short-term
68,52,49,24.42561272,92.27749066,1010,63.35298768,papaya,Short-term
50,46,52,31.18298415,90.21646909,1010,54.01872359,papaya,Short-term
65,63,50,31.88342554,91.3256535,1010,79.27201575,papaya,Short-term
40,49,47,42.93368602,91.1756748,1010,246.3613268,papaya,Short-term
42,53,48,23.11407669,94.31994776,1010,231.5153161,papaya,Short-term
49,55,51,24.87212063,93.90560147,1010,135.1694525,papaya,Short-term
59,62,49,43.36051537,93.35191636,1010,114.778071,papaya,Short-term
63,58,47,26.83054058,90.75379971,1010,144.6656444,papaya,Short-term
70,65,52,30.42012134,93.12659793,1010,75.95295,papaya,Short-term
63,50,52,28.64555584,93.22642604,1010,115.8163936,papaya,Short-term
40,64,47,32.50037548,93.47888842,1010,71.73759526,papaya,Short-term
63,58,50,43.03714283,94.6428898,1010,41.5856585,papaya,Short-term
45,58,49,30.10773379,90.34546355,1010,75.24521981,papaya,Short-term
66,69,47,23.69212243,93.61055571,1010,87.53393983,papaya,Short-term
54,67,52,35.67667332,93.30641944,1010,141.3381168,papaya,Short-term
69,67,52,27.71948962,94.43877142,1010,82.83061083,papaya,Short-term
67,68,49,35.26824831,92.38282957,1010,149.8488208,papaya,Short-term
45,57,47,23.16855863,90.78821158,1010,161.6892093,papaya,Short-term
56,50,52,33.08706051,92.25197542,1010,88.1300769,papaya,Short-term
70,50,53,37.4620912,90.44967809,1010,172.3458448,papaya,Short-term
44,47,45,38.73218907,94.73613484,1010,218.142147,papaya,Short-term
50,60,47,32.57720726,92.74889453,1010,93.7942847,papaya,Short-term
52,51,53,38.38231475,93.10378595,1010,210.2735346,papaya,Short-term
35,68,45,42.93605359,90.09448142,1010,234.8466111,papaya,Short-term
68,69,52,25.65492304,92.74501561,1010,52.95477913,papaya,Short-term
32,55,52,37.58899717,91.99740365,1010,159.6577388,papaya,Short-term
32,55,51,29.60718808,93.15642801,1010,62.68710535,papaya,Short-term
48,62,47,25.34756111,93.02871078,1010,174.4012337,papaya,Short-term
39,69,53,25.9300384,93.02357765,1010,241.8202079,papaya,Short-term
49,61,45,32.76795887,94.57377401,1010,240.4795923,papaya,Short-term
48,57,54,29.02328049,90.20396783,1010,126.8069869,papaya,Short-term
69,66,49,40.00439101,90.17015833,1010,92.11877372,papaya,Short-term
53,55,55,33.32315744,91.25271223,1010,234.496633,papaya,Short-term
38,61,52,31.22790131,94.94021378,1010,46.44279118,papaya,Short-term
57,64,55,26.68386496,92.9585411,1010,62.50689682,papaya,Short-term
51,57,55,24.70528368,90.14732171,1010,108.4103158,papaya,Short-term
56,65,45,38.2016825,93.97379963,1010,218.0908814,papaya,Short-term
54,66,52,36.56769731,93.79503425,1010,104.4218596,papaya,Short-term
58,55,47,26.05375792,93.69111672,1010,240.6863901,papaya,Short-term
68,70,54,31.29986342,92.76039164,1010,54.77830202,papaya,Short-term
42,59,55,40.10207731,94.35110201,1010,149.1199989,papaya,Short-term
43,64,47,38.58954491,91.58076549,1010,102.2708231,papaya,Short-term
35,67,49,41.31330062,91.1508798,1010,239.7427554,papaya,Short-term
56,59,55,37.03551903,91.79430166,1010,188.5181422,papaya,Short-term
39,64,53,23.0124018,91.07355541,1010,208.3357976,papaya,Short-term
18,30,29,26.7627493,92.86056895,1050,224.5903664,coconut,Long-term
37,23,28,25.61294367,94.3138837,1050,224.3206759,coconut,Long-term
13,28,33,28.130115,95.64807631,1050,151.0761899,coconut,Long-term
2,21,35,25.02887163,91.53720922,1050,179.8248944,coconut,Long-term
10,18,35,27.79797651,99.64573002,1050,181.6942283,coconut,Long-term
7,11,32,29.25902906,95.11294697,1050,184.7624496,coconut,Long-term
39,5,31,27.10134661,93.69979946,1050,150.9502632,coconut,Long-term
34,6,27,25.84726298,90.92669463,1050,147.8888994,coconut,Long-term
31,30,29,26.58580443,90.98617591,1050,178.8116076,coconut,Long-term
25,7,35,28.38503882,99.18843684,1050,189.6711349,coconut,Long-term
16,18,26,28.43647052,91.81320717,1050,145.5414413,coconut,Long-term
26,10,33,28.27298134,96.93649473,1050,198.8234862,coconut,Long-term
27,8,32,27.00648436,96.46168931,1050,144.3331315,coconut,Long-term
37,18,30,27.63551259,99.34854917,1050,157.9171537,coconut,Long-term
19,15,34,26.29644905,99.65809151,1050,215.9195049,coconut,Long-term
0,19,33,27.1326009,95.23797989,1050,204.7206567,coconut,Long-term
31,20,26,25.56567803,97.61361544,1050,199.7936345,coconut,Long-term
9,17,32,25.94951662,93.40548703,1050,172.0540491,coconut,Long-term
22,11,29,28.03380598,95.01630593,1050,218.0055713,coconut,Long-term
31,6,26,29.12859129,91.30924833,1050,157.2388553,coconut,Long-term
34,6,30,27.0828252,97.00155491,1050,171.7575545,coconut,Long-term
24,6,32,28.11321494,90.01734526,1050,172.4813641,coconut,Long-term
1,8,26,27.5136304,94.18955816,1050,156.6732553,coconut,Long-term
31,13,33,27.63834933,95.48763389,1050,205.5463111,coconut,Long-term
10,9,28,29.01256899,94.01014388,1050,150.0500312,coconut,Long-term
36,27,26,26.58413917,95.78923137,1050,171.6262299,coconut,Long-term
38,24,33,28.28905147,97.00396405,1050,142.9403233,coconut,Long-term
11,6,25,28.69164799,96.65248672,1050,178.9635457,coconut,Long-term
16,14,30,29.70931288,96.30484325,1050,209.8453993,coconut,Long-term
33,14,35,27.14865285,96.66355213,1050,149.2433497,coconut,Long-term
16,6,29,29.28725038,91.95614918,1050,132.1491176,coconut,Long-term
32,11,31,25.06871967,93.31410447,1050,134.8419069,coconut,Long-term
38,14,30,26.92449525,91.20106019,1050,194.9022136,coconut,Long-term
8,6,33,28.27804288,93.64761266,1050,171.9457959,coconut,Long-term
23,6,33,29.18032562,92.73041222,1050,204.9603677,coconut,Long-term
29,25,35,28.3575072,91.64509299,1050,160.7306991,coconut,Long-term
24,14,33,29.38072512,93.27565685,1050,218.5241851,coconut,Long-term
32,12,30,25.39241091,98.08951196,1050,218.080385,coconut,Long-term
30,25,31,26.31270635,98.62048026,1050,208.1181381,coconut,Long-term
14,21,35,29.52501367,91.91185319,1050,194.3100272,coconut,Long-term
27,22,29,28.83214859,92.17170353,1050,145.4172387,coconut,Long-term
40,5,29,28.48444906,97.76865458,1050,160.389421,coconut,Long-term
17,11,32,28.74013335,93.39676499,1050,156.7650823,coconut,Long-term
30,30,35,25.00872392,95.59224018,1050,165.8092179,coconut,Long-term
28,10,30,29.8690834,91.14723422,1050,192.7678575,coconut,Long-term
39,7,29,27.54273211,94.59086121,1050,150.2012138,coconut,Long-term
32,20,35,26.52166434,98.38227669,1050,144.6261698,coconut,Long-term
7,15,32,25.03512351,95.89739958,1050,174.796583,coconut,Long-term
29,17,29,29.20394909,95.66997327,1050,211.2506267,coconut,Long-term
34,15,34,27.05826457,91.10510371,1050,224.7006953,coconut,Long-term
14,23,25,26.18552389,96.96637916,1050,135.4186222,coconut,Long-term
18,19,29,27.59376845,92.48519606,1050,162.8432736,coconut,Long-term
7,21,35,25.76011662,94.65830608,1050,131.2451414,coconut,Long-term
24,27,34,28.87862994,95.11320315,1050,145.0583117,coconut,Long-term
39,29,29,26.50908611,94.48414544,1050,199.8778403,coconut,Long-term
29,8,28,26.87037587,91.72546257,1050,214.4128874,coconut,Long-term
10,24,27,27.57283516,94.90485697,1050,145.9298935,coconut,Long-term
0,29,32,28.05912437,98.3670985,1050,171.6516396,coconut,Long-term
32,11,31,29.51611558,92.56492864,1050,131.2116167,coconut,Long-term
37,10,32,28.96318258,95.16333673,1050,222.803013,coconut,Long-term
20,29,27,25.09897688,92.36099489,1050,157.7592626,coconut,Long-term
31,29,35,27.1872282,92.19906776,1050,141.3220576,coconut,Long-term
17,30,27,29.03065024,90.79093862,1050,205.5720367,coconut,Long-term
1,12,30,27.754298,95.94643831,1050,131.0900076,coconut,Long-term
6,13,29,27.31155708,99.96906006,1050,201.8258633,coconut,Long-term
15,28,32,28.84270971,99.64328526,1050,224.4016682,coconut,Long-term
27,24,29,26.61423461,96.97300803,1050,191.006688,coconut,Long-term
3,23,30,29.70143197,95.65754365,1050,215.1968037,coconut,Long-term
8,26,26,25.54759871,91.64194826,1050,212.867626,coconut,Long-term
20,28,26,26.37978453,91.49882979,1050,167.0470997,coconut,Long-term
26,18,27,27.45907759,92.90736493,1050,142.1430003,coconut,Long-term
1,6,35,27.02269204,95.71935435,1050,147.1682459,coconut,Long-term
27,30,31,28.98545306,90.73966792,1050,148.8398374,coconut,Long-term
23,7,34,26.1055118,91.52421214,1050,134.1279669,coconut,Long-term
0,26,31,25.0707247,95.02156793,1050,192.9036306,coconut,Long-term
38,6,25,25.54963273,96.92786777,1050,191.2996157,coconut,Long-term
25,12,26,28.56973521,95.67906668,1050,134.8370348,coconut,Long-term
40,5,32,26.07010807,96.7036223,1050,143.533473,coconut,Long-term
0,19,31,25.51791333,94.38420565,1050,178.7297725,coconut,Long-term
26,9,32,25.9490364,94.73860514,1050,144.1571109,coconut,Long-term
35,30,34,28.2974764,95.41122824,1050,182.4482352,coconut,Long-term
19,30,30,29.56549169,91.40896307,1050,224.8315729,coconut,Long-term
31,13,33,29.69952329,95.21224392,1050,148.3003692,coconut,Long-term
17,29,26,26.14162144,93.28415295,1050,195.4115025,coconut,Long-term
2,30,30,26.00175125,94.79998418,1050,209.540094,coconut,Long-term
30,13,25,27.15116142,91.48889469,1050,164.9182225,coconut,Long-term
8,15,33,28.97318719,98.09861043,1050,213.9011021,coconut,Long-term
18,12,35,26.13958446,96.38580769,1050,131.3387935,coconut,Long-term
8,28,30,25.51618488,94.33465411,1050,135.1272491,coconut,Long-term
40,22,29,27.55821802,99.98187601,1050,174.6256481,coconut,Long-term
27,10,33,27.81132822,97.48410555,1050,154.0621221,coconut,Long-term
21,20,31,25.60033702,99.7240104,1050,165.8248732,coconut,Long-term
3,9,35,26.91641934,99.84671638,1050,225.6323656,coconut,Long-term
22,16,27,29.1797902,90.27214288,1050,188.9252083,coconut,Long-term
27,8,30,26.44600063,98.29937782,1050,221.2258168,coconut,Long-term
22,8,33,28.43572863,95.8840407,1050,203.9283708,coconut,Long-term
28,27,32,28.94099669,93.00109012,1050,191.7723087,coconut,Long-term
23,21,26,26.45488737,93.45042636,1050,149.2220255,coconut,Long-term
37,5,34,25.79490531,93.84150618,1050,152.4238712,coconut,Long-term
19,26,29,26.93141945,98.80313612,1050,166.5712879,coconut,Long-term
89,47,38,25.52468965,72.24850829,1025,151.8869972,kurakkan,Short-term
60,37,39,26.59104992,82.94164078,1025,161.2469997,kurakkan,Short-term
63,41,45,25.29781791,86.8870535,1025,196.6249511,kurakkan,Short-term
86,40,39,25.72100868,88.16513579,1025,175.6086697,kurakkan,Short-term
96,41,40,23.58419277,72.00460848,1025,190.4242157,kurakkan,Short-term
100,35,36,25.31042337,72.01364411,1025,190.5577618,kurakkan,Short-term
63,37,43,23.41798979,85.08640476,1025,185.7446728,kurakkan,Short-term
70,43,40,24.35564134,88.80391021,1025,169.1168028,kurakkan,Short-term
67,55,44,26.284017,75.14640198,1025,182.2685447,kurakkan,Short-term
74,40,40,25.13842773,83.12053888,1025,169.3388465,kurakkan,Short-term
89,53,44,24.88692811,71.91711523,1025,150.2498675,kurakkan,Short-term
74,46,45,25.75734909,88.36668522,1025,189.4263485,kurakkan,Short-term
89,41,38,23.12844351,74.68322732,1025,199.8362913,kurakkan,Short-term
60,55,40,24.9949957,88.95692783,1025,151.4935635,kurakkan,Short-term
67,43,38,25.21622704,70.88259632,1025,195.8645552,kurakkan,Short-term
70,38,35,24.39736241,79.26861738,1025,164.2697011,kurakkan,Short-term
74,49,38,23.31410442,71.4509053,1025,164.4970373,kurakkan,Short-term
90,40,39,25.72668885,81.86171563,1025,191.9649389,kurakkan,Short-term
82,35,44,26.96656378,78.21047693,1025,169.8391177,kurakkan,Short-term
73,45,37,23.70467146,74.63745355,1025,181.2783964,kurakkan,Short-term
85,53,38,24.90075709,73.84186449,1025,153.8990984,kurakkan,Short-term
81,56,36,23.39605743,72.60512854,1025,174.7876411,kurakkan,Short-term
84,55,38,26.8748389,79.78725152,1025,173.1017097,kurakkan,Short-term
80,45,42,23.1426498,74.99739774,1025,151.9035477,kurakkan,Short-term
76,54,45,24.29496635,77.62976013,1025,184.9800516,kurakkan,Short-term
76,56,39,24.39459498,89.89106506,1025,197.1220049,kurakkan,Short-term
81,40,45,25.7629429,80.76238215,1025,174.5071843,kurakkan,Short-term
76,44,45,25.4879684,84.48235878,1025,168.7848886,kurakkan,Short-term
69,47,40,25.37122686,76.2403666,1025,183.8270791,kurakkan,Short-term
82,40,45,26.21312799,81.70476368,1025,180.1237765,kurakkan,Short-term
69,57,35,24.30748599,78.54340987,1025,186.2337571,kurakkan,Short-term
81,36,38,23.76554749,87.98329901,1025,150.3166152,kurakkan,Short-term
67,60,38,24.79853023,78.53037059,1025,162.2847429,kurakkan,Short-term
72,51,40,23.20683504,74.09956958,1025,199.4766779,kurakkan,Short-term
65,39,45,23.66805429,70.89000744,1025,184.4633281,kurakkan,Short-term
78,50,43,25.12417673,85.72530641,1025,159.5718087,kurakkan,Short-term
77,52,41,23.89069041,83.46409075,1025,167.7230632,kurakkan,Short-term
89,52,42,23.09433785,81.45139295,1025,196.6587013,kurakkan,Short-term
62,49,37,24.21744605,82.85284045,1025,166.1365886,kurakkan,Short-term
90,48,45,24.06475727,71.31342851,1025,153.6390212,kurakkan,Short-term
66,47,36,24.85441411,74.4407048,1025,175.572958,kurakkan,Short-term
80,52,39,26.41915161,76.85691248,1025,197.2101782,kurakkan,Short-term
89,52,45,24.89326318,77.01222585,1025,196.469984,kurakkan,Short-term
77,51,44,23.25583402,82.7015932,1025,166.2160846,kurakkan,Short-term
94,37,41,24.7634518,87.06071115,1025,179.1630865,kurakkan,Short-term
75,41,35,24.97042599,78.62697699,1025,166.6415254,kurakkan,Short-term
60,55,36,26.12797248,80.49172597,1025,150.6326874,kurakkan,Short-term
62,56,35,25.97825807,81.65769588,1025,163.3488091,kurakkan,Short-term
84,40,42,26.2830571,73.35763537,1025,186.6898282,kurakkan,Short-term
100,56,40,26.38905406,83.31240346,1025,176.1516409,kurakkan,Short-term
75,56,44,25.2746335,73.7459581,1025,168.0432282,kurakkan,Short-term
78,46,42,23.09499564,78.45959697,1025,155.3851533,kurakkan,Short-term
82,48,36,25.79351957,81.76904006,1025,193.2418382,kurakkan,Short-term
100,58,41,23.17403323,87.88255345,1025,160.6217342,kurakkan,Short-term
88,50,40,25.63215038,79.95150917,1025,182.2582277,kurakkan,Short-term
67,41,40,25.848795,87.81661683,1025,152.6194403,kurakkan,Short-term
72,42,43,26.56767277,80.90424543,1025,181.2915605,kurakkan,Short-term
89,40,43,26.24532085,72.97198375,1025,189.9711184,kurakkan,Short-term
89,57,43,26.91515043,73.19897535,1025,177.2233048,kurakkan,Short-term
61,41,44,24.36972377,82.11319791,1025,159.9210934,kurakkan,Short-term
79,45,43,25.71901283,79.15532398,1025,187.1735424,kurakkan,Short-term
84,40,43,25.01157559,88.3313023,1025,169.4168014,kurakkan,Short-term
98,43,35,25.40785911,76.44048625,1025,188.6372826,kurakkan,Short-term
75,36,44,23.28081,74.27607475,1025,153.7447398,kurakkan,Short-term
89,58,35,23.98651719,82.09053379,1025,167.0576456,kurakkan,Short-term
91,41,37,24.48556447,83.20630007,1025,192.2316221,kurakkan,Short-term
77,48,36,25.86705009,84.09985284,1025,154.8390847,kurakkan,Short-term
66,58,35,23.5643831,79.46283115,1025,185.25947,kurakkan,Short-term
62,59,41,24.2248758,74.89465426,1025,192.4931257,kurakkan,Short-term
82,35,35,25.49386782,86.97061481,1025,176.5268267,kurakkan,Short-term
61,41,35,24.97178693,79.47557931,1025,195.7571622,kurakkan,Short-term
99,57,38,24.80624984,82.09281674,1025,156.3616174,kurakkan,Short-term
70,42,43,23.16814977,76.66724969,1025,157.1215052,kurakkan,Short-term
90,59,35,24.25133493,89.86454053,1025,175.1742112,kurakkan,Short-term
73,43,42,26.58361011,78.00774772,1025,154.8238864,kurakkan,Short-term
67,46,44,26.82489244,78.20392774,1025,153.9199807,kurakkan,Short-term
84,37,42,25.49674786,81.13449097,1025,169.9288234,kurakkan,Short-term
72,41,36,24.09874353,80.57226761,1025,176.8604109,kurakkan,Short-term
71,56,37,23.18866654,86.20899734,1025,176.103677,kurakkan,Short-term
64,53,38,26.24347471,78.51063754,1025,183.4065252,kurakkan,Short-term
65,54,39,23.75091572,71.14782585,1025,160.0889553,kurakkan,Short-term
60,58,37,26.13871511,79.1188943,1025,171.4892533,kurakkan,Short-term
86,39,43,26.14576648,71.23690851,1025,193.1007598,kurakkan,Short-term
90,50,44,26.91643698,73.48655995,1025,171.4716375,kurakkan,Short-term
91,38,36,26.5232969,77.17331847,1025,157.8548562,kurakkan,Short-term
87,48,38,23.81579631,80.94023552,1025,190.312216,kurakkan,Short-term
72,41,36,26.50838667,86.84264005,1025,152.9801697,kurakkan,Short-term
71,54,35,26.63952463,70.95705996,1025,199.3355744,kurakkan,Short-term
82,46,41,23.3250131,79.79609448,1025,187.3096148,kurakkan,Short-term
71,52,43,26.47549543,73.96164569,1025,180.2513601,kurakkan,Short-term
80,43,43,23.78756036,74.36794079,1025,172.6442654,kurakkan,Short-term
77,55,43,25.49941707,75.99987588,1025,193.7141828,kurakkan,Short-term
95,57,41,23.24925555,73.65346838,1025,184.7674863,kurakkan,Short-term
63,47,35,26.98582182,89.05587886,1025,193.8778713,kurakkan,Short-term
93,43,38,23.61475336,86.14290267,1025,150.2355238,kurakkan,Short-term
87,44,43,23.87484465,86.79261344,1025,177.5147313,kurakkan,Short-term
88,52,39,23.92887902,88.07112278,1025,154.6608736,kurakkan,Short-term
90,39,37,24.81441246,81.68688879,1025,190.7886386,kurakkan,Short-term
90,39,43,24.44743944,82.286484,1025,190.9684885,kurakkan,Short-term
84,38,43,26.57421679,73.81994896,1025,159.3223075,kurakkan,Short-term
